unemployment,cpi,gdp,dff,consumer
5.5,49.3,1560.026,14.33,
,,,13.86,
,,,13.5,
,,,13.5,
,,,13.3,
,,,13.3,
,,,13.3,
,,,13.93,
,,,13.93,
,,,12.15,
,,,13.41,
,,,13.6,
,,,13.6,
,,,13.6,
,,,13.33,
,,,12.24,
,,,11.52,
,,,12.26,
,,,12.38,
,,,12.38,
,,,12.38,
,,,12.28,
,,,12.32,
,,,14.19,
,,,12.64,
,,,12.6,
,,,12.6,
,,,12.6,
,,,11.96,
,,,11.56,
,,,12.06,
5.5,49.9,,12.25,64.4
,,,12.17,
,,,12.17,
,,,12.17,
,,,12.02,
,,,11.91,
,,,11.96,
,,,12.09,
,,,12.0,
,,,12.0,
,,,12.0,
,,,12.02,
,,,12.09,
,,,11.93,
,,,12.21,
,,,12.33,
,,,12.33,
,,,12.33,
,,,12.35,
,,,12.3,
,,,11.79,
,,,12.13,
,,,12.07,
,,,12.07,
,,,12.07,
,,,12.09,
,,,11.62,
,,,10.82,
,,,11.67,
,,,11.6,
,,,11.6,
5.9,50.6,,11.6,
,,,11.6,
,,,11.92,
,,,11.46,
,,,11.62,
,,,11.54,
,,,11.54,
,,,11.54,
,,,11.86,
,,,11.76,
,,,10.52,
,,,11.58,
,,,11.61,
,,,11.61,
,,,11.61,
,,,11.55,
,,,11.21,
,,,10.69,
,,,11.17,
,,,11.17,
,,,11.17,
,,,11.17,
,,,11.21,
,,,10.96,
,,,10.98,
,,,11.0,
,,,11.18,
,,,11.18,
,,,11.18,
,,,11.11,
6.0,51.0,1599.679,11.3,
,,,10.32,
,,,10.97,
,,,10.78,
,,,10.78,
,,,10.78,
,,,10.44,
,,,10.03,
,,,9.23,
,,,10.02,
,,,10.01,
,,,10.01,
,,,10.01,
,,,10.01,
,,,10.35,
,,,10.38,
,,,10.04,
,,,9.76,
,,,9.76,
,,,9.76,
,,,9.63,
,,,9.67,
,,,10.04,
,,,9.69,
,,,9.71,
,,,9.71,
,,,9.71,
,,,9.74,
,,,9.58,
,,,9.91,
,,,9.66,
6.6,51.5,,9.65,59.5
,,,9.65,
,,,9.65,
,,,9.77,
,,,9.89,
,,,9.11,
,,,9.61,
,,,9.55,
,,,9.55,
,,,9.55,
,,,9.55,
,,,9.4,
,,,8.4,
,,,9.32,
,,,9.27,
,,,9.27,
,,,9.27,
,,,9.47,
,,,9.5,
,,,9.28,
,,,9.4,
,,,9.41,
,,,9.41,
,,,9.41,
,,,9.5,
,,,9.53,
,,,9.56,
,,,9.56,
,,,9.47,
,,,9.47,
7.2,51.9,,9.47,
,,,9.41,
,,,8.89,
,,,6.88,
,,,8.89,
,,,8.87,
,,,8.87,
,,,8.87,
,,,8.9,
,,,8.95,
,,,8.7,
,,,8.72,
,,,8.75,
,,,8.75,
,,,8.75,
,,,8.77,
,,,8.53,
,,,8.78,
,,,8.57,
,,,8.64,
,,,8.64,
,,,8.64,
,,,8.76,
,,,7.94,
,,,7.94,
,,,8.77,
,,,8.79,
,,,8.79,
,,,8.79,
,,,8.57,
,,,3.87,
8.1,52.3,1616.116,3.87,
,,,8.55,
,,,8.37,
,,,8.37,
,,,8.37,
,,,7.85,
,,,7.3,
,,,5.12,
,,,7.27,
,,,7.24,
,,,7.24,
,,,7.24,
,,,7.28,
,,,7.09,
,,,7.19,
,,,6.96,
,,,6.95,
,,,6.95,
,,,6.95,
,,,7.04,
,,,7.16,
,,,8.19,
,,,7.06,
,,,7.0,
,,,7.0,
,,,7.0,
,,,7.18,
,,,7.12,
,,,6.6,
,,,6.81,
,,,6.76,
8.1,52.6,,6.76,57.6
,,,6.76,
,,,6.73,
,,,6.58,
,,,4.84,
,,,6.21,
,,,6.17,
,,,6.17,
,,,6.17,
,,,6.38,
,,,6.48,
,,,6.36,
,,,6.33,
,,,6.29,
,,,6.29,
,,,6.29,
,,,6.29,
,,,6.22,
,,,6.31,
,,,6.17,
,,,6.14,
,,,6.14,
,,,6.14,
,,,6.0,
,,,5.96,
,,,6.48,
,,,6.01,
,,,6.07,
8.6,52.8,,6.07,
,,,6.07,
,,,6.06,
,,,5.91,
,,,5.0,
,,,5.7,
,,,5.78,
,,,5.78,
,,,5.78,
,,,5.68,
,,,5.41,
,,,3.96,
,,,5.49,
,,,5.44,
,,,5.44,
,,,5.44,
,,,5.5,
,,,5.43,
,,,4.95,
,,,5.46,
,,,5.52,
,,,5.52,
,,,5.52,
,,,5.68,
,,,5.38,
,,,5.6,
,,,5.51,
,,,5.73,
,,,5.73,
,,,5.73,
,,,5.39,
8.8,53.0,1651.853,5.48,
,,,5.55,
,,,5.41,
,,,5.25,
,,,5.25,
,,,5.25,
,,,5.37,
,,,5.22,
,,,5.18,
,,,5.31,
,,,5.39,
,,,5.39,
,,,5.39,
,,,5.46,
,,,5.48,
,,,5.69,
,,,5.59,
,,,5.57,
,,,5.57,
,,,5.57,
,,,5.56,
,,,5.34,
,,,5.57,
,,,5.54,
,,,5.47,
,,,5.47,
,,,5.47,
,,,5.5,
,,,5.46,
,,,7.03,
9.0,53.1,,5.55,72.8
,,,5.49,
,,,5.49,
,,,5.49,
,,,5.41,
,,,5.35,
,,,5.16,
,,,5.37,
,,,5.24,
,,,5.24,
,,,5.24,
,,,5.25,
,,,5.12,
,,,4.95,
,,,5.09,
,,,5.1,
,,,5.1,
,,,5.1,
,,,5.13,
,,,5.03,
,,,5.36,
,,,5.05,
,,,5.07,
,,,5.07,
,,,5.07,
,,,5.07,
,,,5.11,
,,,5.54,
,,,5.16,
,,,5.23,
,,,5.23,
8.8,53.5,,5.23,
,,,5.37,
,,,5.35,
,,,5.12,
,,,5.17,
,,,5.2,
,,,5.2,
,,,5.2,
,,,5.18,
,,,5.06,
,,,5.06,
,,,5.18,
,,,5.2,
,,,5.2,
,,,5.2,
,,,5.34,
,,,5.43,
,,,5.59,
,,,5.43,
,,,5.55,
,,,5.55,
,,,5.55,
,,,5.89,
,,,5.95,
,,,6.13,
,,,6.31,
,,,6.61,
,,,6.61,
,,,6.61,
,,,5.97,
8.6,54.0,1709.82,6.12,
,,,5.97,
,,,6.24,
,,,6.24,
,,,6.24,
,,,6.24,
,,,6.28,
,,,5.76,
,,,5.4,
,,,5.89,
,,,5.84,
,,,5.84,
,,,5.84,
,,,5.92,
,,,5.92,
,,,6.27,
,,,6.07,
,,,6.07,
,,,6.07,
,,,6.07,
,,,6.08,
,,,6.1,
,,,6.5,
,,,6.31,
,,,6.31,
,,,6.31,
,,,6.31,
,,,6.26,
,,,6.16,
,,,6.11,
,,,6.23,
8.4,54.2,,6.24,75.7
,,,6.24,
,,,6.24,
,,,6.26,
,,,6.15,
,,,5.3,
,,,6.14,
,,,6.04,
,,,6.04,
,,,6.04,
,,,6.13,
,,,6.11,
,,,6.09,
,,,6.06,
,,,6.05,
,,,6.05,
,,,6.05,
,,,6.15,
,,,6.24,
,,,6.42,
,,,6.34,
,,,6.32,
,,,6.32,
,,,6.32,
,,,6.31,
,,,6.18,
,,,5.81,
,,,6.17,
,,,6.13,
,,,6.13,
,,,6.13,
8.4,54.6,,6.13,
,,,6.29,
,,,5.47,
,,,6.19,
,,,6.2,
,,,6.2,
,,,6.2,
,,,6.19,
,,,6.09,
,,,5.98,
,,,6.22,
,,,6.33,
,,,6.33,
,,,6.33,
,,,6.41,
,,,6.28,
,,,6.03,
,,,6.31,
,,,6.21,
,,,6.21,
,,,6.21,
,,,6.28,
,,,6.26,
,,,6.54,
,,,6.38,
,,,6.42,
,,,6.42,
,,,6.42,
,,,6.42,
,,,6.22,
8.4,54.9,1761.831,6.24,
,,,6.3,
,,,6.18,
,,,6.18,
,,,6.18,
,,,6.03,
,,,5.8,
,,,5.73,
,,,5.87,
,,,5.79,
,,,5.79,
,,,5.79,
,,,5.79,
,,,5.76,
,,,5.95,
,,,5.78,
,,,5.68,
,,,5.68,
,,,5.68,
,,,5.77,
,,,5.72,
,,,5.77,
,,,5.66,
,,,5.64,
,,,5.64,
,,,5.64,
,,,5.67,
,,,5.63,
,,,5.67,
,,,5.64,
,,,5.65,
8.3,55.3,,5.65,75.6
,,,5.65,
,,,5.65,
,,,4.94,
,,,2.99,
,,,5.31,
,,,5.22,
,,,5.22,
,,,5.22,
,,,5.18,
,,,5.18,
,,,5.35,
,,,5.23,
,,,5.18,
,,,5.18,
,,,5.18,
,,,5.31,
,,,5.35,
,,,5.28,
,,,5.3,
,,,5.26,
,,,5.26,
,,,5.26,
,,,5.31,
,,,5.26,
,,,5.34,
,,,5.34,
,,,5.29,
,,,5.29,
,,,5.29,
8.2,55.6,,5.31,
,,,5.29,
,,,4.96,
,,,5.24,
,,,5.31,
,,,5.31,
,,,5.31,
,,,5.32,
,,,5.23,
,,,5.09,
,,,5.25,
,,,5.19,
,,,5.19,
,,,5.19,
,,,5.23,
,,,5.18,
,,,4.93,
,,,5.22,
,,,5.21,
,,,5.21,
,,,5.21,
,,,5.24,
,,,5.18,
,,,5.02,
,,,5.02,
,,,5.15,
,,,5.15,
,,,5.15,
,,,5.1,
,,,5.3,
,,,5.37,
7.9,55.8,1820.487,5.37,
,,,5.28,
,,,5.28,
,,,5.28,
,,,5.29,
,,,5.05,
,,,4.26,
,,,4.84,
,,,4.73,
,,,4.73,
,,,4.73,
,,,4.74,
,,,4.78,
,,,4.78,
,,,4.81,
,,,4.82,
,,,4.82,
,,,4.82,
,,,4.79,
,,,4.76,
,,,4.83,
,,,4.77,
,,,4.72,
,,,4.72,
,,,4.72,
,,,4.77,
,,,4.79,
,,,5.12,
,,,4.82,
,,,4.84,
,,,4.84,
7.7,55.9,,4.84,84.6
,,,4.87,
,,,4.81,
,,,4.71,
,,,4.77,
,,,4.76,
,,,4.76,
,,,4.76,
,,,4.7,
,,,4.63,
,,,4.75,
,,,4.74,
,,,4.8,
,,,4.8,
,,,4.8,
,,,4.8,
,,,4.84,
,,,4.12,
,,,4.79,
,,,4.73,
,,,4.73,
,,,4.73,
,,,4.8,
,,,4.84,
,,,4.97,
,,,4.83,
,,,4.89,
,,,4.89,
,,,4.89,
7.6,56.0,,5.21,
,,,5.01,
,,,4.95,
,,,4.95,
,,,4.97,
,,,4.97,
,,,4.97,
,,,4.86,
,,,4.78,
,,,4.49,
,,,4.82,
,,,4.81,
,,,4.81,
,,,4.81,
,,,4.81,
,,,4.77,
,,,4.56,
,,,4.83,
,,,4.8,
,,,4.8,
,,,4.8,
,,,4.76,
,,,4.72,
,,,4.85,
,,,4.81,
,,,4.76,
,,,4.76,
,,,4.76,
,,,4.81,
,,,4.88,
,,,5.07,
7.7,56.1,1852.332,4.83,
,,,4.79,
,,,4.79,
,,,4.79,
,,,4.74,
,,,4.72,
,,,4.43,
,,,4.75,
,,,4.7,
,,,4.7,
,,,4.7,
,,,4.76,
,,,4.75,
,,,5.0,
,,,4.77,
,,,4.68,
,,,4.68,
,,,4.68,
,,,4.74,
,,,4.78,
,,,5.1,
,,,4.83,
,,,4.86,
,,,4.86,
,,,4.86,
,,,4.9,
,,,4.94,
,,,5.25,
,,,5.0,
,,,5.1,
7.4,56.4,,5.1,83.3
,,,5.1,
,,,5.06,
,,,4.98,
,,,4.86,
,,,4.94,
,,,4.97,
,,,4.97,
,,,4.97,
,,,5.06,
,,,5.05,
,,,5.17,
,,,5.13,
,,,5.21,
,,,5.21,
,,,5.21,
,,,5.36,
,,,5.39,
,,,5.48,
,,,5.47,
,,,5.51,
,,,5.51,
,,,5.51,
,,,5.48,
,,,5.42,
,,,5.6,
,,,5.61,
,,,5.67,
,,,5.67,
,,,5.67,
,,,5.67,
7.6,56.7,,5.58,
,,,4.9,
,,,5.5,
,,,5.44,
,,,5.44,
,,,5.44,
,,,5.45,
,,,5.48,
,,,5.34,
,,,5.47,
,,,5.44,
,,,5.44,
,,,5.44,
,,,5.53,
,,,5.58,
,,,5.39,
,,,5.56,
,,,5.49,
,,,5.49,
,,,5.49,
,,,5.49,
,,,5.43,
,,,5.44,
,,,5.47,
,,,5.5,
,,,5.5,
,,,5.5,
,,,5.69,
,,,5.67,
,,,5.71,
7.8,57.0,1886.558,5.58,
,,,5.45,
,,,5.45,
,,,5.45,
,,,5.45,
,,,5.39,
,,,4.82,
,,,5.39,
,,,5.26,
,,,5.26,
,,,5.26,
,,,5.26,
,,,5.21,
,,,5.26,
,,,5.25,
,,,5.28,
,,,5.28,
,,,5.28,
,,,5.39,
,,,5.31,
,,,5.33,
,,,5.27,
,,,5.24,
,,,5.24,
,,,5.24,
,,,5.28,
,,,5.28,
,,,5.41,
,,,5.29,
,,,5.32,
,,,5.32,
7.8,57.3,,5.32,89.7
,,,5.37,
,,,5.37,
,,,5.52,
,,,5.33,
,,,5.24,
,,,5.24,
,,,5.24,
,,,5.27,
,,,5.21,
,,,5.21,
,,,5.25,
,,,5.24,
,,,5.24,
,,,5.24,
,,,5.38,
,,,5.31,
,,,5.39,
,,,5.32,
,,,5.31,
,,,5.31,
,,,5.31,
,,,5.28,
,,,5.2,
,,,5.2,
,,,5.27,
,,,5.28,
,,,5.28,
,,,5.28,
,,,5.3,
,,,5.31,
7.6,57.6,,5.25,
,,,5.31,
,,,5.3,
,,,5.3,
,,,5.3,
,,,5.3,
,,,5.34,
,,,4.88,
,,,5.25,
,,,5.22,
,,,5.22,
,,,5.22,
,,,5.27,
,,,5.2,
,,,5.15,
,,,5.24,
,,,5.17,
,,,5.17,
,,,5.17,
,,,5.26,
,,,5.22,
,,,5.25,
,,,5.25,
,,,5.27,
,,,5.27,
,,,5.27,
,,,5.37,
,,,5.39,
,,,5.44,
,,,5.31,
7.7,57.9,1934.273,5.32,
,,,5.32,
,,,5.32,
,,,5.27,
,,,5.15,
,,,4.5,
,,,5.12,
,,,5.0,
,,,5.0,
,,,5.0,
,,,5.0,
,,,5.09,
,,,4.94,
,,,4.99,
,,,4.93,
,,,4.93,
,,,4.93,
,,,5.03,
,,,4.97,
,,,4.98,
,,,4.98,
,,,5.0,
,,,5.0,
,,,5.0,
,,,5.01,
,,,5.0,
,,,4.95,
,,,4.98,
,,,5.02,
,,,5.02,
,,,5.02,
7.8,58.1,,5.04,87.0
,,,5.04,
,,,5.31,
,,,5.03,
,,,4.96,
,,,4.96,
,,,4.96,
,,,4.92,
,,,4.93,
,,,5.07,
,,,5.07,
,,,5.05,
,,,5.05,
,,,5.05,
,,,5.09,
,,,4.99,
,,,4.87,
,,,4.95,
,,,4.9,
,,,4.9,
,,,4.9,
,,,4.84,
,,,4.85,
,,,4.97,
,,,4.97,
,,,4.8,
,,,4.8,
,,,4.8,
,,,4.71,
,,,4.69,
7.8,58.4,,4.67,
,,,4.68,
,,,4.63,
,,,4.63,
,,,4.63,
,,,4.69,
,,,4.66,
,,,4.74,
,,,4.69,
,,,4.64,
,,,4.64,
,,,4.64,
,,,4.73,
,,,4.69,
,,,4.73,
,,,4.65,
,,,4.56,
,,,4.56,
,,,4.56,
,,,4.65,
,,,4.68,
,,,4.75,
,,,4.6,
,,,4.54,
,,,4.54,
,,,4.54,
,,,4.66,
,,,4.73,
,,,5.01,
,,,4.9,
,,,4.17,
7.5,58.7,1988.648,4.17,
,,,4.17,
,,,4.89,
,,,4.71,
,,,4.3,
,,,4.59,
,,,4.62,
,,,4.62,
,,,4.62,
,,,4.66,
,,,4.7,
,,,4.07,
,,,4.6,
,,,4.6,
,,,4.6,
,,,4.6,
,,,4.8,
,,,4.71,
,,,4.64,
,,,4.64,
,,,4.68,
,,,4.68,
,,,4.68,
,,,4.79,
,,,4.7,
,,,4.89,
,,,4.7,
,,,4.62,
,,,4.62,
,,,4.62,
,,,4.65,
7.6,59.3,,4.58,87.1
,,,4.41,
,,,4.58,
,,,4.6,
,,,4.6,
,,,4.6,
,,,4.74,
,,,4.67,
,,,4.84,
,,,4.67,
,,,4.68,
,,,4.68,
,,,4.68,
,,,4.73,
,,,4.68,
,,,4.79,
,,,4.69,
,,,4.72,
,,,4.72,
,,,4.72,
,,,4.72,
,,,4.76,
,,,4.84,
,,,4.72,
,,,4.66,
,,,4.66,
,,,4.66,
,,,4.73,
7.4,59.6,,4.7,
,,,4.65,
,,,4.68,
,,,4.66,
,,,4.66,
,,,4.66,
,,,4.7,
,,,4.63,
,,,4.41,
,,,4.65,
,,,4.62,
,,,4.62,
,,,4.62,
,,,4.67,
,,,4.61,
,,,4.57,
,,,4.67,
,,,4.66,
,,,4.66,
,,,4.66,
,,,4.72,
,,,4.69,
,,,5.34,
,,,4.76,
,,,4.75,
,,,4.75,
,,,4.75,
,,,4.74,
,,,4.67,
,,,4.74,
,,,4.72,
7.2,60.0,2055.909,4.72,
,,,4.72,
,,,4.72,
,,,4.73,
,,,4.48,
,,,4.08,
,,,4.65,
,,,4.61,
,,,4.61,
,,,4.61,
,,,4.65,
,,,4.66,
,,,4.75,
,,,4.64,
,,,4.7,
,,,4.7,
,,,4.7,
,,,4.76,
,,,4.67,
,,,4.78,
,,,4.71,
,,,4.77,
,,,4.77,
,,,4.77,
,,,4.85,
,,,4.91,
,,,4.94,
,,,4.92,
,,,5.12,
,,,5.12,
7.0,60.2,,5.12,90.2
,,,5.34,
,,,5.18,
,,,5.26,
,,,5.21,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.3,
,,,5.21,
,,,5.35,
,,,5.33,
,,,5.33,
,,,5.33,
,,,5.33,
,,,5.38,
,,,5.36,
,,,5.29,
,,,5.4,
,,,5.51,
,,,5.51,
,,,5.51,
,,,5.51,
,,,5.41,
,,,5.3,
,,,5.39,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.47,
7.2,60.5,,5.24,
,,,5.37,
,,,5.32,
,,,5.32,
,,,5.32,
,,,5.32,
,,,5.23,
,,,5.3,
,,,5.33,
,,,5.34,
,,,5.34,
,,,5.34,
,,,5.37,
,,,5.3,
,,,5.54,
,,,5.38,
,,,5.37,
,,,5.37,
,,,5.37,
,,,5.39,
,,,5.36,
,,,5.77,
,,,5.4,
,,,5.43,
,,,5.43,
,,,5.43,
,,,5.42,
,,,5.29,
,,,5.63,
,,,5.64,
6.9,60.8,2118.473,5.36,
,,,5.36,
,,,5.36,
,,,5.36,
,,,5.34,
,,,5.06,
,,,5.35,
,,,5.35,
,,,5.35,
,,,5.35,
,,,5.33,
,,,5.33,
,,,5.26,
,,,5.26,
,,,5.32,
,,,5.32,
,,,5.32,
,,,5.41,
,,,5.39,
,,,5.43,
,,,5.44,
,,,5.43,
,,,5.43,
,,,5.43,
,,,5.44,
,,,5.41,
,,,5.56,
,,,5.67,
,,,5.86,
,,,5.86,
,,,5.86,
7.0,61.1,,5.84,89.0
,,,5.81,
,,,5.72,
,,,5.76,
,,,5.73,
,,,5.73,
,,,5.73,
,,,5.73,
,,,5.69,
,,,5.56,
,,,5.84,
,,,5.92,
,,,5.92,
,,,5.92,
,,,6.01,
,,,6.06,
,,,5.91,
,,,6.06,
,,,5.97,
,,,5.97,
,,,5.97,
,,,6.0,
,,,5.99,
,,,5.99,
,,,6.01,
,,,6.0,
,,,6.0,
,,,6.0,
,,,6.05,
,,,6.04,
,,,6.03,
6.8,61.3,,6.06,
,,,6.02,
,,,6.02,
,,,6.02,
,,,6.02,
,,,6.0,
,,,5.62,
,,,6.01,
,,,6.02,
,,,6.02,
,,,6.02,
,,,6.18,
,,,6.19,
,,,5.89,
,,,6.13,
,,,6.09,
,,,6.09,
,,,6.09,
,,,6.08,
,,,6.06,
,,,6.14,
,,,6.21,
,,,6.31,
,,,6.31,
,,,6.31,
,,,6.4,
,,,6.37,
,,,6.55,
,,,6.46,
,,,6.46,
6.8,61.6,2164.27,6.46,
,,,6.46,
,,,6.6,
,,,6.43,
,,,6.03,
,,,6.41,
,,,6.4,
,,,6.4,
,,,6.4,
,,,6.4,
,,,6.67,
,,,6.2,
,,,6.53,
,,,6.48,
,,,6.48,
,,,6.48,
,,,6.5,
,,,6.46,
,,,6.59,
,,,6.51,
,,,6.44,
,,,6.44,
,,,6.44,
,,,6.47,
,,,6.5,
,,,6.61,
,,,6.57,
,,,6.49,
,,,6.49,
,,,6.49,
,,,6.6,
6.8,62.0,,6.65,84.4
,,,6.22,
,,,6.62,
,,,6.58,
,,,6.58,
,,,6.58,
,,,6.62,
,,,6.58,
,,,6.47,
,,,6.53,
,,,6.53,
,,,6.53,
,,,6.53,
,,,6.54,
,,,6.52,
,,,5.73,
,,,6.44,
,,,6.44,
,,,6.44,
,,,6.44,
,,,6.54,
,,,6.49,
,,,6.81,
,,,6.81,
,,,6.48,
,,,6.48,
,,,6.48,
,,,6.51,
,,,6.5,
,,,6.56,
6.4,62.3,,6.52,
,,,6.53,
,,,6.53,
,,,6.53,
,,,6.59,
,,,6.56,
,,,6.28,
,,,6.5,
,,,6.5,
,,,6.5,
,,,6.5,
,,,6.52,
,,,6.48,
,,,6.44,
,,,6.52,
,,,6.55,
,,,6.55,
,,,6.55,
,,,6.56,
,,,6.51,
,,,6.57,
,,,6.57,
,,,6.54,
,,,6.54,
,,,6.54,
,,,6.54,
,,,6.69,
,,,7.1,
,,,7.01,
,,,6.53,
,,,6.53,
6.4,62.7,2202.76,6.53,83.7
,,,6.53,
,,,7.05,
,,,6.68,
,,,6.56,
,,,6.5,
,,,6.5,
,,,6.5,
,,,6.67,
,,,6.65,
,,,6.69,
,,,6.76,
,,,6.78,
,,,6.78,
,,,6.78,
,,,6.93,
,,,6.77,
,,,6.68,
,,,6.76,
,,,6.64,
,,,6.64,
,,,6.64,
,,,6.76,
,,,6.75,
,,,6.87,
,,,6.83,
,,,6.69,
,,,6.69,
,,,6.69,
,,,6.72,
,,,6.79,
6.3,63.0,,7.18,84.3
,,,6.79,
,,,6.78,
,,,6.78,
,,,6.78,
,,,6.78,
,,,6.75,
,,,6.59,
,,,6.74,
,,,6.71,
,,,6.71,
,,,6.71,
,,,6.7,
,,,6.83,
,,,6.92,
,,,6.83,
,,,6.75,
,,,6.75,
,,,6.75,
,,,6.75,
,,,7.01,
,,,6.62,
,,,6.76,
,,,6.76,
,,,6.76,
,,,6.76,
,,,6.88,
,,,6.83,
6.3,63.4,,6.86,78.8
,,,6.78,
,,,6.77,
,,,6.77,
,,,6.77,
,,,6.81,
,,,6.72,
,,,6.72,
,,,6.76,
,,,6.77,
,,,6.77,
,,,6.77,
,,,6.81,
,,,6.75,
,,,6.77,
,,,6.76,
,,,6.75,
,,,6.75,
,,,6.75,
,,,6.84,
,,,6.76,
,,,6.78,
,,,6.77,
,,,6.78,
,,,6.78,
,,,6.78,
,,,6.89,
,,,6.84,
,,,6.88,
,,,6.91,
,,,6.97,
6.1,63.9,2331.633,6.97,81.6
,,,6.97,
,,,6.95,
,,,6.72,
,,,6.51,
,,,6.75,
,,,6.74,
,,,6.74,
,,,6.74,
,,,6.79,
,,,6.73,
,,,6.7,
,,,6.77,
,,,6.76,
,,,6.76,
,,,6.76,
,,,6.85,
,,,6.76,
,,,6.78,
,,,6.93,
,,,6.97,
,,,6.97,
,,,6.97,
,,,7.0,
,,,6.96,
,,,7.18,
,,,7.18,
,,,7.25,
,,,7.25,
,,,7.25,
6.0,64.5,,7.27,82.9
,,,7.26,
,,,7.46,
,,,7.27,
,,,7.29,
,,,7.29,
,,,7.29,
,,,7.38,
,,,7.41,
,,,7.33,
,,,7.37,
,,,7.37,
,,,7.37,
,,,7.37,
,,,7.41,
,,,7.25,
,,,7.27,
,,,7.32,
,,,7.44,
,,,7.44,
,,,7.44,
,,,7.51,
,,,7.49,
,,,7.36,
,,,7.47,
,,,7.25,
,,,7.25,
,,,7.25,
,,,7.44,
,,,7.41,
,,,7.43,
5.9,65.0,,7.48,80.0
,,,7.48,
,,,7.48,
,,,7.48,
,,,7.52,
,,,7.47,
,,,7.37,
,,,7.5,
,,,7.49,
,,,7.49,
,,,7.49,
,,,7.5,
,,,7.43,
,,,7.51,
,,,7.51,
,,,7.49,
,,,7.49,
,,,7.49,
,,,7.5,
,,,7.51,
,,,7.75,
,,,7.73,
,,,7.69,
,,,7.69,
,,,7.69,
,,,7.78,
,,,7.78,
,,,8.07,
,,,8.03,
,,,8.01,
6.2,65.5,2395.053,8.01,82.4
,,,8.01,
,,,7.64,
,,,7.64,
,,,6.7,
,,,7.72,
,,,7.7,
,,,7.7,
,,,7.7,
,,,7.78,
,,,7.74,
,,,7.71,
,,,7.75,
,,,7.77,
,,,7.77,
,,,7.77,
,,,7.91,
,,,7.99,
,,,8.63,
,,,7.96,
,,,7.95,
,,,7.95,
,,,7.95,
,,,7.89,
,,,7.81,
,,,7.65,
,,,7.84,
,,,7.83,
,,,7.83,
,,,7.83,
,,,8.0,
5.9,65.9,,7.97,78.4
,,,7.9,
,,,7.85,
,,,7.81,
,,,7.81,
,,,7.81,
,,,7.84,
,,,7.82,
,,,7.9,
,,,7.83,
,,,7.84,
,,,7.84,
,,,7.84,
,,,7.92,
,,,7.9,
,,,7.93,
,,,7.99,
,,,8.04,
,,,8.04,
,,,8.04,
,,,8.24,
,,,8.24,
,,,8.38,
,,,8.2,
,,,8.2,
,,,8.2,
,,,8.2,
,,,8.31,
,,,8.37,
,,,8.45,
,,,8.4,
6.0,66.5,,8.33,80.4
,,,8.33,
,,,8.33,
,,,8.33,
,,,8.37,
,,,8.0,
,,,8.27,
,,,8.31,
,,,8.31,
,,,8.31,
,,,8.44,
,,,8.38,
,,,8.31,
,,,8.37,
,,,8.35,
,,,8.35,
,,,8.35,
,,,8.39,
,,,8.34,
,,,8.38,
,,,8.49,
,,,8.5,
,,,8.5,
,,,8.5,
,,,8.73,
,,,8.92,
,,,8.68,
,,,8.81,
,,,8.9,
,,,8.9,
5.8,67.1,2476.949,8.9,79.3
,,,8.96,
,,,8.83,
,,,8.68,
,,,8.75,
,,,8.71,
,,,8.71,
,,,8.71,
,,,8.71,
,,,9.06,
,,,8.3,
,,,8.81,
,,,8.73,
,,,8.73,
,,,8.73,
,,,8.84,
,,,8.76,
,,,8.86,
,,,8.95,
,,,9.07,
,,,9.07,
,,,9.07,
,,,9.3,
,,,9.65,
,,,9.55,
,,,9.15,
,,,9.15,
,,,9.15,
,,,9.15,
,,,9.23,
,,,9.35,
5.9,67.5,,9.87,75.0
,,,9.89,
,,,9.94,
,,,9.94,
,,,9.94,
,,,9.88,
,,,9.34,
,,,9.43,
,,,9.75,
,,,9.67,
,,,9.67,
,,,9.67,
,,,9.8,
,,,9.76,
,,,9.46,
,,,9.72,
,,,9.64,
,,,9.64,
,,,9.64,
,,,9.7,
,,,9.64,
,,,9.78,
,,,9.78,
,,,9.77,
,,,9.77,
,,,9.77,
,,,9.91,
,,,9.94,
,,,10.0,
,,,9.94,
6.0,67.9,,9.95,66.1
,,,9.95,
,,,9.95,
,,,9.88,
,,,9.78,
,,,9.66,
,,,9.8,
,,,9.82,
,,,9.82,
,,,9.82,
,,,9.94,
,,,9.94,
,,,9.39,
,,,9.84,
,,,9.83,
,,,9.83,
,,,9.83,
,,,9.97,
,,,9.94,
,,,8.98,
,,,9.99,
,,,10.01,
,,,10.01,
,,,10.01,
,,,10.01,
,,,10.89,
,,,10.82,
,,,10.71,
,,,10.84,
,,,10.84,
,,,10.84,
5.9,68.5,2526.61,10.84,72.1
,,,11.72,
,,,8.34,
,,,10.03,
,,,9.94,
,,,9.94,
,,,9.94,
,,,10.01,
,,,10.01,
,,,9.91,
,,,10.0,
,,,10.01,
,,,10.01,
,,,10.01,
,,,10.17,
,,,10.1,
,,,10.05,
,,,10.0,
,,,10.03,
,,,10.03,
,,,10.03,
,,,10.15,
,,,10.06,
,,,10.02,
,,,10.02,
,,,10.05,
,,,10.05,
,,,10.05,
,,,10.1,
,,,10.01,
,,,10.57,
5.9,69.2,,10.05,73.9
,,,10.11,
,,,10.11,
,,,10.11,
,,,10.26,
,,,10.27,
,,,9.48,
,,,10.05,
,,,10.0,
